file,load_audio_ms,pad_trim_ms,mel_ms,encoder_ms,decoder_ms,total_ms
balance.wav,103.44700000132434,1.0907000105362386,45.59759999392554,983.5530999989714,11804.539300006581,12938.227700011339
check_balance.wav,70.92560001183301,0.5600999866146594,2.817300002789125,1058.7113000219688,12730.89369997615,13863.907999999356
credit_card_due.wav,75.3887000028044,0.755899993237108,3.4391999943181872,1652.7742999896873,12967.302200006088,14699.660299986135
loan_status.wav,77.50820001820102,0.6463000026997179,2.972399990539998,1107.0187999866903,12696.4095000003,13884.55519999843
open_statement.wav,83.30100000603124,0.4569999873638153,3.121200017631054,1075.4983999941032,12937.855500000296,14100.233100005426
recent_payments.wav,76.28899998962879,0.5395000043790787,2.5046000082511455,1096.8037999991793,13080.043800000567,14256.180700002005
savings_balance.wav,78.83890002267435,0.6132999842520803,2.162699995096773,1142.6144000142813,13266.54260000214,14490.771900018444
send_money.wav,76.95899999816902,0.48710001283325255,2.628799993544817,1147.1143999951892,12938.83860000642,14166.027900006156
transactions.wav,70.59849999495782,0.6056000129319727,2.6797000027727336,1105.9320000058506,13079.258199984906,14259.07400000142
transfer.wav,71.49960001697764,0.5246999789960682,2.802500006509945,1120.0009000021964,13108.086899999762,14302.914600004442
